6.123,0.042
6.228,0.03
6.332,0.004
6.438,-0.038
6.647,-0.047
6.751,-0.023
6.855,0.017
6.96,0.039
7.064,0.038
7.17,0.01
7.274,-0.013
7.379,-0.042
7.482,-0.049
7.587,-0.025
7.691,0.005
7.796,0.033
7.9,0.042
8.004,0.027
8.11,-0.006
8.213,-0.032
8.318,-0.046
8.422,-0.04
8.526,-0.018
8.63,0.021
8.735,0.042
8.84,0.031
8.945,0.013
9.05,-0.022
9.153,-0.041
9.258,-0.045
9.362,-0.028
9.466,-0.007
9.569,0.029
9.675,0.038
9.779,0.029
9.885,0
9.989,-0.037
10.092,-0.05
10.197,-0.037
10.301,-0.013
10.405,0.02
10.51,0.031
10.616,0.033
10.72,0.003
10.825,-0.027
10.928,-0.045
11.032,-0.047
11.137,-0.025
11.241,0.003
11.345,0.029
11.449,0.033
11.555,0.019
11.659,-0.004
11.765,-0.04
11.868,-0.056
11.972,-0.048
12.077,-0.017
12.18,0.011
12.286,0.033
12.391,0.027
12.496,0.016
12.601,-0.016
12.705,-0.04
12.809,-0.038
12.914,-0.025
13.018,0.009
13.121,0.029
13.227,0.035
13.332,0.025
13.437,-0.014
13.54,-0.04
13.645,-0.042
13.749,-0.03
13.854,-0.005
13.957,0.017
14.062,0.033
14.167,0.029
14.272,0.003
14.377,-0.018
14.48,-0.037
14.585,-0.038
14.689,-0.018
14.793,0.005
14.897,0.023
15.003,0.037
15.107,0.018
15.212,-0.004
15.317,-0.04
15.421,-0.045
15.526,-0.04
15.629,-0.012
15.734,0.021
15.838,0.033
15.944,0.027
16.048,0.009
16.153,-0.022
16.258,-0.038
16.361,-0.033
16.466,-0.019
16.57,0.008
16.674,0.025
16.779,0.033
16.885,0.016
16.989,-0.013
17.094,-0.033
17.197,-0.043
17.301,-0.029
17.406,-0.005
17.509,0.016
17.615,0.028
17.719,0.03
17.825,0.003
17.929,-0.024
18.033,-0.04
18.137,-0.036
18.241,-0.017
18.345,0.006
18.449,0.025
18.555,0.027
18.659,0.013
18.765,-0.019
18.868,-0.037
18.973,-0.042
19.077,-0.031
19.181,0.001
19.285,0.02
19.389,0.031
19.495,0.019
19.6,0.005
19.706,-0.025
19.809,-0.043
19.914,-0.034
20.018,-0.017
20.121,0.005
20.227,0.025
20.331,0.029
20.437,0.017
20.542,-0.01
20.646,-0.029
20.75,-0.038
20.854,-0.025
20.958,-0.006
21.062,0.021
21.167,0.033
21.271,0.026
21.377,-0.003
21.48,-0.025
21.584,-0.038
21.688,-0.033
21.793,-0.009
21.896,0.009
22.002,0.025
22.106,0.026
22.211,0.009
22.317,-0.016
22.42,-0.029
22.525,-0.033
22.629,-0.029
22.733,-0.001
22.837,0.025
22.943,0.024
23.048,0.017
23.153,0
23.257,-0.021
23.361,-0.036
23.466,-0.031
23.569,-0.012
23.673,0.012
23.777,0.024
23.883,0.026
23.988,0.012
24.093,-0.016
24.197,-0.032
24.3,-0.035
24.405,-0.015
24.508,0.004
24.613,0.025
24.718,0.023
24.824,0.022
24.928,-0.004
25.033,-0.021
25.136,-0.04
25.24,-0.025
25.344,-0.009
25.448,0.018
25.553,0.022
25.658,0.02
25.764,0.008
25.869,-0.013
25.973,-0.032
26.077,-0.036
26.18,-0.02
26.285,-0.001
26.388,0.025
26.493,0.026
26.598,0.012
26.704,-0.01
26.807,-0.025
26.911,-0.034
27.015,-0.027
27.119,-0.007
27.223,0.017
27.328,0.029
27.433,0.025
27.538,0.006
27.644,-0.017
27.747,-0.029
27.852,-0.03
27.955,-0.017
28.06,0.005
28.164,0.025
28.269,0.03
28.374,0.017
28.479,-0.006
28.583,-0.027
28.687,-0.029
28.791,-0.021
28.895,-0.008
28.999,0.014
29.104,0.029
29.208,0.021
29.314,-0.002
29.418,-0.022
29.522,-0.029
29.626,-0.031
29.731,-0.012
