5.78,0.041
5.885,0.0403
5.99,0.0355
6.095,0.0116
6.202,-0.0294
6.306,-0.0457
6.412,-0.0273
6.516,0.0137
6.623,0.0382
6.728,0.0205
6.834,-0.0198
6.939,-0.0396
7.045,-0.0382
7.15,0.0096
7.255,0.0362
7.361,0.0266
7.467,-0.0075
7.574,-0.041
7.678,-0.0389
7.784,-0.0041
7.89,0.028
7.996,0.0341
8.101,0.002
8.208,-0.0314
8.313,-0.0396
8.418,-0.0178
8.523,0.0253
8.63,0.0362
8.735,0.0109
8.841,-0.0287
8.947,-0.0478
9.052,-0.0253
9.157,0.0191
9.263,0.0355
9.369,0.0246
9.474,-0.0164
9.581,-0.0376
9.686,-0.0307
9.791,0.0102
9.897,0.0341
10.003,0.0273
10.108,-0.0116
10.215,-0.0464
10.32,-0.0362
10.426,-0.002
10.532,0.0341
10.638,0.0314
10.743,0
10.85,-0.0294
10.955,-0.0355
11.061,-0.015
11.167,0.0266
11.273,0.0355
11.379,0.0082
11.485,-0.0287
11.59,-0.0423
11.695,-0.0225
11.8,0.0184
11.905,0.0328
12.011,0.015
12.117,-0.0171
12.224,-0.0362
12.329,-0.0294
12.434,0.0061
12.54,0.03
12.646,0.0212
12.752,-0.0096
12.859,-0.0369
12.963,-0.0376
13.069,-0.0014
13.175,0.03
13.281,0.0287
13.386,-0.0014
13.493,-0.0328
13.598,-0.0362
13.703,-0.0123
13.808,0.0171
13.915,0.0273
14.02,0.0102
14.127,-0.0239
14.231,-0.0335
14.336,-0.0191
14.443,0.0198
14.548,0.0328
14.655,0.013
14.76,-0.0171
14.868,-0.0403
14.972,-0.0273
15.078,0
15.183,0.0266
15.29,0.0219
15.395,-0.0075
15.502,-0.0328
15.607,-0.0266
15.712,0.0055
15.818,0.0287
15.924,0.0219
16.03,-0.0075
16.137,-0.0335
16.241,-0.043
16.347,-0.0061
16.453,0.0205
16.559,0.0287
16.665,-0.0014
16.77,-0.0239
16.877,-0.0328
16.981,-0.0164
17.087,0.0109
17.193,0.0266
17.299,0.0096
17.405,-0.028
17.51,-0.0369
17.615,-0.0273
17.72,0.013
17.826,0.028
17.932,0.0198
18.038,-0.0123
18.145,-0.0321
18.249,-0.0273
18.355,0.0027
18.461,0.0239
18.567,0.0184
18.673,-0.0061
18.78,-0.041
18.884,-0.0362
18.989,-0.0075
19.096,0.0232
19.201,0.0253
19.308,0.0007
19.413,-0.0239
19.52,-0.0287
19.624,-0.0102
19.73,0.0164
19.836,0.0246
19.942,0.0061
20.048,-0.0219
20.153,-0.0382
20.258,-0.0164
20.364,0.0102
20.47,0.0266
20.576,0.0171
20.682,-0.0219
20.788,-0.0341
20.892,-0.0253
20.998,0.0055
21.104,0.0198
21.21,0.0171
21.316,-0.0048
21.423,-0.0287
21.527,-0.0246
21.631,-0.002
21.738,0.0205
21.843,-0.0102
21.949,-0.0314
22.054,-0.041
22.159,-0.0171
22.265,0.0164
22.37,0.0266
22.477,0.0096
22.583,-0.0178
22.69,-0.0287
22.794,-0.0137
22.9,0.0109
23.006,0.0259
23.112,0.0055
23.218,-0.0239
23.324,-0.0369
23.429,-0.0239
23.533,0.0096
23.64,0.0259
23.746,0.0191
23.852,-0.0089
23.958,-0.0321
24.063,-0.0266
24.168,0.0007
24.275,0.0205
24.38,0.0178
24.487,-0.0102
24.593,-0.0287
24.698,-0.028
24.803,-0.0055
24.909,0.0123
25.015,0.0253
25.121,0.002
25.227,-0.0205
25.334,-0.0294
25.438,-0.0116
25.545,0.0089
25.651,0.0198
25.757,0.0027
25.863,-0.0171
25.97,-0.0266
26.075,-0.0109
26.181,0.0055
26.286,0.0212
26.392,0.0116
26.499,-0.0116
26.605,-0.0314
26.71,-0.028
26.814,-0.002
26.921,0.0191
27.027,0.0143
27.134,-0.0061
27.239,-0.0253
27.345,-0.0232
27.449,0.002
27.556,0.0219
27.662,0.0205
27.768,-0.0082
27.874,-0.0266
27.979,-0.03
28.084,-0.0123
