2.474,0.04
2.579,0.038
2.684,0.039
2.789,0.025
2.894,-0.006
2.999,-0.035
3.106,-0.036
3.212,-0.003
3.317,0.033
3.422,0.038
3.527,0.013
3.633,-0.027
3.738,-0.038
3.845,-0.023
3.95,0.018
4.056,0.044
4.161,0.026
4.266,-0.004
4.372,-0.036
4.478,-0.03
4.584,-0.001
4.69,0.031
4.795,0.038
4.9,0.015
5.005,-0.02
5.11,-0.038
5.217,-0.023
5.323,0.016
5.428,0.035
5.533,0.029
5.638,-0.003
5.744,-0.03
5.85,-0.035
5.956,0.002
6.062,0.03
6.167,0.033
6.272,0.015
6.377,-0.018
6.483,-0.038
6.589,-0.018
6.696,0.018
6.8,0.033
6.906,0.029
7.011,-0.001
7.117,-0.028
7.222,-0.029
7.328,-0.008
7.434,0.032
7.539,0.038
7.644,0.015
7.749,-0.016
7.855,-0.036
7.961,-0.019
8.068,0.009
8.172,0.04
8.278,0.03
8.382,0
8.489,-0.031
8.594,-0.029
8.701,-0.004
8.806,0.025
8.912,0.036
9.016,0.012
9.122,-0.015
9.227,-0.031
9.333,-0.023
9.439,0.016
9.544,0.03
9.65,0.029
9.754,-0.002
9.86,-0.026
9.966,-0.031
10.073,-0.01
10.178,0.024
10.284,0.031
10.388,0.012
10.494,-0.013
10.6,-0.032
10.706,-0.023
10.812,0.015
10.918,0.032
11.022,0.029
11.128,0.006
11.233,-0.032
11.339,-0.03
11.445,-0.005
11.55,0.027
11.656,0.034
11.761,0.013
11.867,-0.012
11.972,-0.033
12.079,-0.023
12.184,0.005
12.29,0.033
12.395,0.028
12.5,0.003
12.605,-0.023
12.712,-0.029
12.818,-0.002
12.924,0.018
13.029,0.036
13.134,0.018
13.239,-0.011
13.344,-0.028
13.451,-0.023
13.556,0.004
13.662,0.03
13.767,0.032
13.873,0.003
13.978,-0.026
14.084,-0.029
14.19,-0.006
14.296,0.019
14.401,0.031
14.507,0.018
14.611,-0.007
14.718,-0.027
14.823,-0.018
14.93,0.012
15.035,0.029
15.14,0.03
15.245,0
15.35,-0.025
15.457,-0.027
15.562,-0.006
15.669,0.02
15.773,0.027
15.879,0.013
15.984,-0.009
16.09,-0.026
16.196,-0.02
16.302,0.012
16.407,0.028
16.513,0.022
16.618,0.001
16.724,-0.02
16.829,-0.026
16.936,-0.01
17.041,0.024
17.147,0.029
17.251,0.015
17.357,-0.013
17.463,-0.03
17.568,-0.023
17.675,0.009
17.78,0.03
17.885,0.027
17.99,0.001
18.096,-0.019
18.202,-0.029
18.308,-0.012
18.413,0.018
18.519,0.029
18.624,0.015
18.73,-0.013
18.835,-0.025
18.942,-0.018
19.047,0.005
19.153,0.023
19.258,0.022
19.364,0.005
19.469,-0.014
19.574,-0.029
19.681,-0.012
19.786,0.013
19.892,0.032
19.996,0.017
20.102,-0.007
20.208,-0.024
20.314,-0.018
20.42,0.003
20.526,0.026
20.63,0.025
20.736,0.005
20.841,-0.018
20.948,-0.027
21.053,-0.008
21.159,0.017
21.264,0.031
21.37,0.018
21.475,-0.011
21.581,-0.024
21.687,-0.02
21.792,0.001
21.898,0.02
22.003,0.025
22.109,0.002
22.214,-0.016
22.32,-0.025
22.426,-0.007
22.532,0.016
22.637,0.027
22.743,0.013
22.847,-0.011
22.954,-0.023
23.059,-0.017
23.166,0.002
23.271,0.024
23.376,0.025
23.481,0.005
23.587,-0.024
23.693,-0.022
23.798,-0.012
23.905,0.016
24.009,0.027
24.115,0.017
24.22,-0.002
24.326,-0.022
24.432,-0.02
24.538,0
24.643,0.023
24.749,0.022
24.854,0.006
24.96,-0.015
25.065,-0.022
25.172,-0.007
25.277,0.02
25.383,0.026
25.488,0.015
25.594,-0.005
25.699,-0.021
25.804,0.004
25.909,0.021
26.012,0.006
26.118,-0.014
26.224,-0.021
26.33,-0.008
26.435,0.019
26.541,0.022
26.646,0.017
26.752,-0.005
26.857,-0.027
26.964,-0.02
27.069,0.003
27.175,0.022
27.28,0.021
27.386,0.008
27.491,-0.014
27.596,-0.02
27.703,-0.008
27.808,0.014
27.914,0.025
28.018,0.012
28.124,-0.005
28.23,-0.022
28.336,-0.016
28.442,0.008
28.548,0.022
28.653,0.025
28.758,0.012
28.863,-0.013
28.97,-0.023
29.075,-0.008
29.181,0.014
29.286,0.024
29.392,0.016
29.497,-0.003
29.602,-0.019
29.709,-0.016
29.814,0.005
29.92,0.022
30.025,0.027
30.131,0.007
30.236,-0.014
30.342,-0.025
30.448,-0.012
30.554,0.009
30.659,0.024
30.765,0.012
30.869,-0.009
30.976,-0.018
31.081,-0.015
31.188,0.003
31.293,0.016
31.398,0.023
31.503,0.006
31.609,-0.012
31.715,-0.023
31.82,-0.012
31.927,0.009
32.031,0.023
32.137,0.016
32.242,-0.003
32.348,-0.016
32.454,-0.017
32.56,0.002
32.665,0.016
32.771,0.019
32.876,0.007
32.982,-0.017
33.087,-0.021
33.194,-0.008
33.299,0.012
33.405,0.027
33.51,0.019
33.616,-0.008
33.721,-0.022
33.826,-0.015
33.933,0.005
34.038,0.018
34.141,0.006
34.247,-0.016
34.353,-0.018
34.459,-0.006
34.564,0.012
34.67,0.023
34.775,0.02
34.881,-0.003
34.986,-0.018
35.093,-0.015
35.198,-0.001
35.304,0.019
35.409,0.02
35.515,0.007
35.62,-0.014
35.725,-0.02
35.832,-0.011
35.937,0.012
36.043,0.018
36.148,0.019
36.253,-0.008
36.359,-0.017
36.465,-0.014
36.571,0.003
36.677,0.02
36.781,0.018
36.887,0.007
36.992,-0.014
37.099,-0.016
37.204,-0.007
37.31,0.011
37.415,0.018
37.521,0.014
37.626,-0.008
37.732,-0.017
37.836,0.003
37.942,0.021
38.047,0.02
38.153,0.011
38.258,-0.011
38.364,-0.021
38.47,-0.01
38.576,0.016
38.681,0.017
38.787,0.015
38.891,-0.003
38.998,-0.017
39.103,-0.014
39.209,0.008
39.315,0.019
39.42,0.02
39.525,0.007
39.63,-0.012
39.737,-0.017
39.842,-0.006
39.948,0.011
40.053,0.02
40.159,0.018
40.264,-0.007
40.37,-0.016
40.475,-0.014
40.582,0.007
40.687,0.014
40.793,0.02
40.898,0.011
41.004,-0.011
41.109,-0.02
41.215,-0.006
41.321,0.011
41.427,0.016
41.531,0.018
41.637,-0.003
41.742,-0.014
41.848,-0.014
41.954,0.002
42.059,0.019
42.165,0.02
42.27,0.006
42.376,-0.01
42.481,-0.016
42.588,-0.001
42.693,0.015
42.799,0.02
42.903,0.014
43.009,-0.002
43.115,-0.015
43.221,-0.016
43.326,0.003
43.432,0.014
43.537,0.01
43.642,-0.006
43.747,-0.015
43.854,-0.001
43.959,0.014
44.065,0.02
44.17,0.012
44.275,-0.002
44.381,-0.016
44.487,-0.012
44.593,0.003
44.699,0.018
44.803,0.019
44.909,0.01
45.014,-0.014
45.121,-0.015
45.226,-0.005
45.332,0.011
45.437,0.024
45.543,0.013
45.648,-0.003
45.753,-0.016
45.858,0.007
45.964,0.012
46.068,0.023
46.174,0.01
46.279,-0.01
46.386,-0.016
46.491,-0.005
46.597,0.014
46.702,0.023
46.808,0.005
46.913,-0.006
47.019,-0.015
47.124,-0.01
47.231,0.006
47.336,0.016
47.442,0.018
47.547,0.01
47.651,-0.014
47.758,-0.014
47.863,-0.005
47.969,0.005
48.074,0.018
48.18,0.01
48.285,-0.006
48.391,-0.016
48.497,-0.012
48.603,0.002
48.708,0.016
48.814,0.02
48.919,0.006
49.025,-0.01
49.13,-0.014
49.237,-0.01
49.342,0.01
49.448,0.019
49.553,0.01
49.658,0.003
49.764,-0.014
49.869,-0.016
49.976,0.003
50.081,0.013
50.186,0.015
50.291,0.005
50.397,-0.014
50.503,-0.018
50.609,-0.005
50.714,0.008
50.82,0.014
50.925,0.012
51.031,0.003
51.136,-0.013
51.243,-0.012
51.348,0.003
51.454,0.013
51.559,0.018
51.664,0.001
51.77,-0.009
51.875,-0.014
51.982,-0.01
52.087,0.011
52.193,0.018
52.298,0.013
52.404,0.001
52.509,-0.013
52.615,-0.012
52.72,-0.001
52.826,0.013
52.931,0.014
53.037,0.002
53.142,-0.008
53.249,-0.013
53.354,-0.004
53.46,0.01
53.565,0.014
53.671,0.012
53.776,-0.002
53.881,-0.013
53.987,-0.012
54.093,0.008
54.199,0.013
54.304,0.014
54.41,0.005
54.515,-0.01
54.621,-0.013
54.726,-0.004
54.833,0.011
54.938,0.016
55.043,0.012
55.148,-0.002
55.255,-0.013
55.36,-0.015
55.466,0.007
55.571,0.017
55.677,0.016
55.782,0.001
55.887,-0.009
55.993,-0.013
56.099,-0.005
56.205,0.01
56.31,0.013
56.416,0.014
56.521,-0.002
56.627,-0.014
56.732,-0.012
56.839,0.008
56.944,0.016
57.047,0.002
57.153,-0.009
57.259,-0.013
57.365,-0.004
57.47,0.005
57.576,0.013
57.681,0.008
57.786,-0.002
57.892,-0.013
57.998,-0.014
58.104,0.003
58.209,0.012
58.315,0.017
58.42,0.005
58.526,-0.008
58.631,-0.012
58.738,-0.008
58.843,0.006
58.949,0.013
59.054,0.01
59.16,-0.003
59.265,-0.012
59.371,-0.01
59.477,0
59.583,0.014
59.688,0.012
59.793,0
59.899,-0.012
60.004,-0.016
60.11,-0.008
60.216,0.011
60.322,0.016
60.427,0.014
60.533,-0.002
60.638,-0.016
60.744,-0.008
60.849,0.003
60.955,0.016
61.06,0.001
61.165,-0.008
61.271,-0.015
61.377,-0.003
61.483,0.011
61.588,0.016
61.693,0.014
61.799,-0.003
61.904,-0.011
62.01,-0.009
62.116,-0.001
62.222,0.01
62.327,0.014
62.432,-0.003
62.538,-0.01
62.644,-0.012
62.749,-0.003
62.856,0.01
62.96,0.016
63.066,0.011
63.171,-0.001
63.277,-0.012
63.383,-0.009
63.489,0.003
63.594,0.014
63.698,0.003
63.803,-0.008
63.909,-0.012
64.014,-0.003
64.121,0.008
64.226,0.016
64.331,0.008
64.436,-0.001
64.543,-0.015
64.648,-0.01
64.754,-0.001
64.859,0.015
64.965,0.019
65.07,0.001
65.176,-0.01
65.281,-0.011
65.388,-0.008
65.493,0.012
65.598,0.019
65.704,0.01
65.809,-0.008
65.915,-0.012
66.02,-0.01
66.127,0.004
66.232,0.015
66.338,0.018
66.443,0.004
66.549,-0.01
66.654,-0.011
66.76,-0.003
66.865,0.01
66.971,0.019
67.076,0.011
67.182,-0.002
67.287,-0.014
67.394,-0.008
67.499,-0.001
67.605,0.014
67.71,0.014
67.815,0.003
67.921,-0.008
68.026,-0.015
68.133,-0.007
68.238,0.006
68.344,0.016
68.449,0.007
68.555,-0.001
68.66,-0.01
68.766,-0.005
68.871,0.004
68.978,0.012
69.082,0.016
69.188,0.003
69.293,-0.011
69.4,-0.01
69.505,-0.003
69.611,0.009
69.716,0.014
69.821,0.01
69.927,-0.001
70.032,-0.011
70.139,-0.007
70.244,0.004
70.35,0.014
70.455,0.01
70.561,0.003
70.666,-0.01
70.772,-0.014
70.877,-0.001
70.984,0.012
71.089,0.018
71.194,0.01
71.299,-0.005
71.406,-0.01
71.511,-0.012
71.617,0.004
71.722,0.012
71.827,0.014
71.933,0
72.038,-0.004
72.145,-0.009
72.25,-0.003
72.356,0.012
72.461,0.014
72.567,0.009
72.672,-0.003
72.778,-0.013
72.883,-0.008
72.99,0.003
73.095,0.015
73.201,0.014
73.306,0.003
73.412,-0.007
73.517,-0.014
73.623,-0.001
73.728,0.012
73.834,0.019
73.939,0.009
74.044,-0.005
74.151,-0.01
74.256,-0.009
74.362,0
74.467,0.01
74.573,0.014
74.678,0.003
74.784,-0.008
74.889,-0.01
74.996,0.002
75.101,0.008
75.207,0.013
75.312,0.005
75.418,-0.005
75.523,-0.006
75.629,-0.009
75.735,0.005
75.841,0.01
75.946,0.013
76.05,0.006
76.157,-0.007
76.262,-0.009
76.368,0.002
76.473,0.011
76.579,0.014
76.684,0.008
76.79,-0.005
76.895,-0.01
77.002,-0.008
77.107,0.001
77.213,0.014
77.318,0.012
77.424,0.002
77.529,-0.012
77.635,-0.01
77.741,-0.002
77.847,0.008
77.952,0.012
78.058,0.004
78.163,-0.006
78.268,-0.005
78.374,-0.003
78.479,0.005
78.586,0.013
78.69,0.01
78.796,0.005
78.901,-0.012
79.008,-0.013
79.113,-0.005
79.219,0.008
79.324,0.014
79.43,0.005
79.535,-0.006
79.642,-0.01
79.747,0.001
79.852,0.014
79.957,0.005
80.063,0.001
80.168,-0.009
80.274,-0.008
80.38,-0.001
80.486,0.01
80.591,0.014
80.697,0.011
80.802,-0.004
80.908,-0.01
81.013,-0.01
81.12,0.002
81.225,0.008
81.331,0.009
81.436,0.001
81.542,-0.008
81.647,-0.01
81.753,-0.003
81.858,0.011
81.964,0.014
82.069,0.005
82.174,-0.005
82.281,-0.01
82.386,-0.005
82.492,0.001
82.597,0.009
82.703,0.011
82.808,0.001
82.914,-0.008
83.019,-0.008
83.126,0
83.231,0.012
83.337,0.012
83.442,0.01
83.548,-0.005
83.653,-0.013
83.759,-0.007
83.865,0.003
83.971,0.012
84.076,0.01
84.181,0.003
84.287,-0.012
84.392,-0.008
84.498,0
84.603,0.012
84.709,0.01
84.814,0.002
84.92,-0.002
85.025,-0.012
85.132,-0.004
85.237,0.006
85.343,0.014
85.448,0.012
85.554,0.003
85.659,-0.008
85.765,-0.008
85.871,-0.004
85.977,0.01
86.082,0.009
86.188,0.004
86.293,-0.002
86.398,-0.009
86.504,-0.006
86.609,0.007
86.715,0.013
86.82,0.011
86.926,0.001
87.031,-0.01
87.138,-0.009
87.243,-0.002
87.349,0.01
87.454,0.013
87.56,0.009
87.665,-0.001
87.771,-0.012
87.876,-0.004
87.983,0.007
88.088,0.012
88.191,-0.001
88.297,-0.012
88.403,-0.012
88.508,-0.001
88.614,0.01
88.719,0.013
88.825,0.008
88.93,-0.006
89.036,-0.009
89.142,-0.001
89.248,0.006
89.353,0.011
89.459,0.01
89.564,-0.001
89.67,-0.009
89.775,-0.008
89.882,0.002
89.987,0.01
90.093,0.012
90.198,0.008
90.303,-0.004
90.409,-0.013
90.514,-0.005
90.62,0.005
90.725,0.011
90.831,0.01
90.936,0.003
91.042,-0.012
91.148,-0.007
91.254,-0.002
91.359,0.01
91.465,0.012
91.57,0.006
91.676,-0.005
91.781,-0.016
91.888,-0.006
91.993,0.005
92.099,0.012
92.204,0.012
92.309,0.003
92.415,-0.006
92.52,-0.002
92.625,0.01
92.731,0.012
92.836,0.008
92.942,-0.005
93.048,-0.012
93.154,-0.008
93.259,0.006
93.365,0.012
93.47,0.011
93.576,0.003
93.681,-0.007
93.787,-0.01
93.893,0.003
93.999,0.011
94.104,0.012
94.209,0.007
94.315,-0.001
94.42,-0.012
94.526,-0.001
94.631,0.004
94.737,0.012
94.842,0.012
94.948,0.003
95.053,-0.007
95.16,-0.01
95.265,0.003
95.371,0.01
95.476,0.011
95.582,0.003
95.687,-0.001
95.793,-0.008
95.899,-0.003
96.005,0.009
96.11,0.012
96.215,0.007
96.321,0
96.426,-0.01
96.532,-0.006
96.637,-0.001
96.744,0.01
96.848,0.014
96.954,0.005
97.059,-0.006
97.166,-0.008
97.271,-0.005
97.377,0.006
97.482,0.012
97.588,0.01
97.693,-0.003
97.799,-0.01
97.904,0.001
98.009,0.01
98.114,0.012
98.22,0.005
98.325,-0.008
98.431,-0.008
98.536,-0.005
